UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA,Compound
Q92598,57,0.7,0.0240877192982455,0.7,0.0240877192982455,321.958,101.2888947368421,15
P62306,5,0.336,0.0824,0.336,0.0824,208.411,108.38719999999998,1
Q14746,63,0.702,0.051079365079365,0.702,0.051079365079365,207.416,99.48701587301586,1
P31994,11,0.535,0.134,0.535,0.134,140.691,76.24418181818183,
Q9HCK8,202,0.84,0.0209158415841583,0.84,0.0209158415841583,961.23,146.7478564356436,1
Q8IU80,68,0.465,0.014735294117647,0.465,0.014735294117647,373.603,104.8743088235294,222
O14641,41,0.842,0.0497317073170731,0.842,0.0497317073170731,224.902,108.28553658536586,5
P59665,5,0.136,0.0502,0.136,0.0502,202.955,120.1416,
Q9ULW2,51,0.811,0.0328039215686274,0.811,0.0328039215686274,313.198,99.60635294117648,3
O95544,30,0.741,0.0492666666666666,0.741,0.0492666666666666,245.06,99.64106666666667,54
Q9NZD1,21,0.727,0.0472380952380952,0.727,0.0472380952380952,776.493,130.49328571428572,2
P49841,38,0.213,0.0093157894736842,0.213,0.0093157894736842,250.721,110.6067894736842,10773
Q9UNF0,46,0.279,0.0161086956521739,0.279,0.0161086956521739,203.108,97.3523695652174,1
Q14833,67,0.62,0.0195522388059701,0.62,0.0195522388059701,507.031,104.58665671641788,1992
Q9BU19,31,0.689,0.0278709677419354,0.689,0.0278709677419354,1259.651,167.69993548387097,
P48739,17,0.892,0.0538823529411764,0.892,0.0538823529411764,438.041,118.84664705882352,2
P78348,43,0.49,0.0200232558139534,0.49,0.0200232558139534,207.7,96.53174418604652,22
Q13418,41,0.062,0.0061463414634146,0.062,0.0061463414634146,407.207,112.67117073170732,453
P11137,94,0.397,0.0138723404255319,0.397,0.0138723404255319,435.571,125.40490425531917,50
Q6ZNB5,21,0.752,0.0565714285714285,0.752,0.0565714285714285,333.13,100.35166666666666,1
Q7L9L4,13,0.888,0.0708461538461538,0.888,0.0708461538461538,235.732,133.36769230769227,1
P26012,62,0.685,0.0308225806451612,0.685,0.0308225806451612,689.124,122.97088709677423,
P01034,9,0.559,0.1146666666666666,0.559,0.1146666666666666,208.061,120.29288888888888,
Q5T6S3,46,0.781,0.0299565217391304,0.781,0.0299565217391304,380.964,128.1952608695652,5
P84085,10,0.198,0.0334,0.198,0.0334,232.332,116.77319999999996,3
Q05516,50,0.07,0.0057,0.07,0.0057,453.68,128.51644,20
P53597,25,0.445,0.0406799999999999,0.445,0.0406799999999999,152.049,80.83108,2
Q15759,28,0.537,0.0198571428571428,0.537,0.0198571428571428,301.072,99.46992857142855,1852
P48775,31,0.81,0.0303225806451612,0.81,0.0303225806451612,228.931,105.5092903225806,1512
Q13224,123,0.646,0.0180487804878048,0.646,0.0180487804878048,747.927,137.45444715447152,2150
Q9HD64,11,0.72,0.0695454545454545,0.72,0.0695454545454545,195.282,98.20354545454546,1
Q08722,23,0.318,0.0233043478260869,0.318,0.0233043478260869,174.528,87.38434782608695,22
Q9ULZ3,12,0.493,0.0759166666666666,0.493,0.0759166666666666,204.674,93.11275,3
Q9BXF3,85,0.75,0.0225058823529411,0.75,0.0225058823529411,328.968,117.20703529411767,283
Q15047,97,0.89,0.0225876288659793,0.89,0.0225876288659793,822.941,126.55837113402066,116
Q9NVI7,53,0.369,0.033188679245283,0.369,0.033188679245283,302.329,89.17358490566038,2
P0DTE5,34,0.954,0.0578823529411764,0.954,0.0578823529411764,542.562,118.30641176470589,
P32927,47,0.044,0.0043404255319148,0.044,0.0043404255319148,296.361,103.58421276595745,
Q15125,15,0.99,0.0793999999999999,0.99,0.0793999999999999,244.916,94.5122,129
Q8NET8,65,0.891,0.0643230769230769,0.891,0.0643230769230769,509.536,143.9548,517
Q96KP4,31,0.478,0.0648387096774193,0.478,0.0648387096774193,324.751,104.45199999999998,1
Q71UM5,9,0.407,0.0657777777777777,0.407,0.0657777777777777,184.61,94.151,2
Q9NR20,31,0.062,0.007,0.062,0.007,329.859,128.92661290322582,930
Q14974,70,0.69,0.0149428571428571,0.69,0.0149428571428571,347.236,98.65892857142858,4
O43795,100,0.486,0.0174399999999999,0.486,0.0174399999999999,507.028,106.20056,1
Q96BR1,39,0.386,0.0222307692307692,0.386,0.0222307692307692,382.345,126.4862051282051,943
P0C0S5,9,0.247,0.0364444444444444,0.247,0.0364444444444444,115.774,88.2848888888889,1
Q9Y3A2,19,0.487,0.0586315789473684,0.487,0.0586315789473684,215.572,125.47036842105264,1
Q9NRR8,5,0.178,0.0386,0.178,0.0386,107.779,96.404,3
Q86UE4,35,0.734,0.0258571428571428,0.734,0.0258571428571428,251.36,97.84742857142857,3
P23284,12,0.258,0.0291666666666666,0.258,0.0291666666666666,193.714,93.50916666666669,149
Q9BYT8,46,0.875,0.0398260869565217,0.875,0.0398260869565217,545.819,128.9025652173913,26
P43116,29,0.772,0.0858620689655172,0.772,0.0858620689655172,475.409,119.53127586206897,1275
Q96FL8,34,0.979,0.0444411764705882,0.979,0.0444411764705882,826.506,131.4229411764706,293
P21757,44,0.937,0.0755454545454545,0.937,0.0755454545454545,664.815,133.52420454545455,2
O60266,105,0.654,0.0296190476190475,0.654,0.0296190476190475,1668.877,132.80446666666668,24
P05023,70,0.752,0.0438999999999999,0.752,0.0438999999999999,433.509,120.52070000000003,9
Q86V81,13,0.234,0.024076923076923,0.234,0.024076923076923,350.491,116.12815384615382,4
Q8TBB5,49,0.624,0.0415102040816326,0.624,0.0415102040816326,216.568,100.14979591836732,13
Q49AN0,47,0.651,0.0387446808510638,0.651,0.0387446808510638,578.801,119.72710638297876,
P28066,18,0.371,0.0263888888888888,0.371,0.0263888888888888,221.706,92.0042222222222,2
P54136,56,0.502,0.0396785714285713,0.502,0.0396785714285713,310.432,110.653375,6
P07550,37,0.866,0.0771351351351351,0.866,0.0771351351351351,543.657,127.85729729729728,6858
Q92995,74,0.207,0.0065135135135135,0.207,0.0065135135135135,556.159,137.2631621621621,4
Q96SB3,85,0.397,0.0161294117647058,0.397,0.0161294117647058,367.637,110.56654117647058,1
O60603,74,0.932,0.0156891891891891,0.932,0.0156891891891891,325.742,99.30406756756756,753
P59543,27,0.946,0.0449629629629629,0.946,0.0449629629629629,340.475,107.75522222222224,8
P28336,31,0.426,0.0326451612903225,0.426,0.0326451612903225,365.704,116.49816129032256,216
P06703,4,0.396,0.21075,0.396,0.21075,211.258,138.98575,2
Q5BJH7,24,0.623,0.0999583333333333,0.623,0.0999583333333333,248.319,82.90162499999998,1
Q96RT1,90,0.28,0.0079111111111111,0.28,0.0079111111111111,266.541,103.31227777777777,
P28221,34,0.966,0.0301176470588235,0.966,0.0301176470588235,450.119,105.37323529411763,2127
O75604,42,0.766,0.0199523809523809,0.766,0.0199523809523809,604.494,133.4059761904762,8174
Q9Y6W6,28,0.489,0.0366428571428571,0.489,0.0366428571428571,374.851,126.17796428571428,33
Q14498,32,0.934,0.04703125,0.934,0.04703125,238.786,105.81437499999998,3
P61086,8,0.115,0.03725,0.115,0.03725,163.476,98.75525,10
P53985,35,0.982,0.0639142857142857,0.982,0.0639142857142857,389.488,117.7344285714286,392
Q9Y6R4,146,0.87,0.0170547945205479,0.87,0.0170547945205479,658.696,136.70253424657537,505
P06850,13,0.38,0.0626153846153846,0.38,0.0626153846153846,262.563,106.7433076923077,1
P18089,33,0.987,0.0719393939393939,0.987,0.0719393939393939,400.752,138.67851515151517,2786
Q8IXQ6,68,0.409,0.0096764705882352,0.409,0.0096764705882352,693.312,130.8633382352941,13
Q13724,55,0.736,0.0476363636363635,0.736,0.0476363636363635,251.363,102.93641818181818,8
O60711,28,0.656,0.0524642857142857,0.656,0.0524642857142857,379.481,130.0375714285714,1
P26951,28,0.817,0.0630357142857142,0.817,0.0630357142857142,228.577,94.41707142857146,
P39023,27,0.423,0.0525925925925925,0.423,0.0525925925925925,212.087,104.98514814814814,2
O94806,63,0.873,0.0271111111111111,0.873,0.0271111111111111,655.267,126.60984126984124,1819
O15127,16,0.866,0.0933124999999999,0.866,0.0933124999999999,157.015,102.7429375,1
Q9NWQ8,20,0.39,0.0312,0.39,0.0312,153.992,97.9059,2
P42167,28,0.275,0.0275,0.275,0.0275,269.754,99.64153571428572,1
P17752,30,0.98,0.0333999999999999,0.98,0.0333999999999999,593.294,129.97586666666666,843
Q9UHV9,11,0.72,0.0829090909090909,0.72,0.0829090909090909,135.232,90.49981818181818,3
Q92925,43,0.428,0.0274418604651162,0.428,0.0274418604651162,274.63,101.12734883720928,2
P78380,17,0.506,0.0647058823529411,0.506,0.0647058823529411,227.114,103.64164705882354,1
Q13671,60,0.927,0.0340166666666666,0.927,0.0340166666666666,422.176,135.76084999999998,
P27707,18,0.602,0.0782222222222221,0.602,0.0782222222222221,270.341,106.6317222222222,387
Q99942,9,0.328,0.0706666666666666,0.328,0.0706666666666666,328.364,123.6937777777778,4
Q6PKG0,70,0.977,0.0342714285714285,0.977,0.0342714285714285,638.829,119.57891428571432,2
Q6P4R8,78,0.788,0.0327564102564102,0.788,0.0327564102564102,385.58,115.30885897435898,1
Q9H061,15,0.876,0.141,0.876,0.141,142.573,91.8498,1
Q9Y478,20,0.458,0.0562999999999999,0.458,0.0562999999999999,173.152,101.03995,57
Q8NFU7,126,0.585,0.0142539682539682,0.585,0.0142539682539682,413.495,124.95495238095238,85
Q9UF33,87,0.378,0.0070229885057471,0.378,0.0070229885057471,616.193,115.47613793103449,341
Q5TF21,82,0.691,0.0305243902439024,0.691,0.0305243902439024,276.995,96.48368292682927,2
P69891,15,0.749,0.0573333333333333,0.749,0.0573333333333333,271.253,94.99793333333336,1
O43264,73,0.883,0.0301780821917808,0.883,0.0301780821917808,372.097,101.63134246575343,2
P32297,42,0.724,0.0667142857142857,0.724,0.0667142857142857,431.87,108.54257142857142,73
P23919,6,0.916,0.1533333333333333,0.916,0.1533333333333333,299.202,117.12183333333331,103
Q9BSJ2,97,0.422,0.0184845360824742,0.422,0.0184845360824742,423.814,106.36290721649488,3
Q9Y259,32,0.352,0.0367812499999999,0.352,0.0367812499999999,334.454,109.90365625,47
Q9NXF1,81,0.488,0.0136666666666666,0.488,0.0136666666666666,698.296,134.88345679012346,1
P42679,44,0.382,0.0114545454545454,0.382,0.0114545454545454,235.024,98.93940909090908,777
O14965,27,0.493,0.0458888888888888,0.493,0.0458888888888888,236.983,118.6148888888889,8235
Q96FL9,40,0.85,0.0356249999999999,0.85,0.0356249999999999,307.554,104.33152499999998,1
O95292,22,0.365,0.0483636363636363,0.365,0.0483636363636363,178.395,92.20663636363636,1
Q9UGP8,60,0.906,0.0329166666666666,0.906,0.0329166666666666,403.077,118.03116666666668,2
P36543,14,0.88,0.1204285714285714,0.88,0.1204285714285714,117.444,81.63842857142856,1
P61513,5,0.467,0.1558,0.467,0.1558,147.694,102.9662,1
Q7Z4H4,10,0.245,0.0532,0.245,0.0532,157.84,102.46110000000002,28
Q96KK3,47,0.725,0.0259787234042553,0.725,0.0259787234042553,345.007,118.6935531914894,
Q9BRS8,31,0.313,0.017516129032258,0.313,0.017516129032258,234.629,100.5751612903226,1
P47901,38,0.928,0.0487105263157894,0.928,0.0487105263157894,454.147,109.18992105263158,1377
Q9BZX2,17,0.649,0.1001176470588235,0.649,0.1001176470588235,311.056,116.27088235294116,21
Q00526,26,0.702,0.031076923076923,0.702,0.031076923076923,439.292,102.33242307692308,497
P04049,56,0.754,0.0302142857142857,0.754,0.0302142857142857,482.159,131.60125,5341
Q96PV6,45,0.903,0.0221111111111111,0.903,0.0221111111111111,597.428,120.33855555555554,1
Q15046,44,0.956,0.036840909090909,0.956,0.036840909090909,507.21,121.83995454545452,156
P28476,44,0.426,0.0243863636363636,0.426,0.0243863636363636,425.108,104.07897727272726,9
Q15118,37,0.291,0.0125135135135135,0.291,0.0125135135135135,529.569,125.6257027027027,1965
Q9BY21,28,0.464,0.0496428571428571,0.464,0.0496428571428571,1086.486,143.48575000000002,2
Q9BYF1,47,0.222,0.0102340425531914,0.222,0.0102340425531914,798.627,124.37802127659576,220
P46094,26,0.562,0.0615384615384615,0.562,0.0615384615384615,215.224,105.77684615384617,1
O60930,13,0.359,0.0283076923076923,0.359,0.0283076923076923,547.697,147.2306153846154,16
Q14722,27,0.901,0.0491851851851851,0.901,0.0491851851851851,533.399,105.67951851851852,1
P49798,11,0.364,0.0331818181818181,0.364,0.0331818181818181,184.324,89.739,13734
Q9H981,55,0.083,0.0025454545454545,0.083,0.0025454545454545,601.862,98.57234545454544,1
Q9NRP7,110,0.645,0.0135181818181818,0.645,0.0135181818181818,541.89,107.90717272727274,267
Q9Y512,38,0.428,0.0443157894736841,0.428,0.0443157894736841,476.902,102.1665,2
O14626,22,0.975,0.0964090909090908,0.975,0.0964090909090908,254.367,109.33840909090908,2
Q8TEA1,35,0.505,0.0203142857142857,0.505,0.0203142857142857,255.424,101.27488571428572,10
Q9P2G3,34,0.756,0.0461176470588235,0.756,0.0461176470588235,600.72,128.38197058823528,13
Q9NYP7,24,0.775,0.1457083333333333,0.775,0.1457083333333333,232.943,99.46545833333334,5
P04839,55,0.989,0.0461272727272727,0.989,0.0461272727272727,704.853,113.79590909090908,155
Q8TB61,48,0.821,0.0514791666666666,0.821,0.0514791666666666,549.731,109.61527083333333,2
Q4G0F5,21,0.57,0.0419523809523809,0.57,0.0419523809523809,292.02,108.16866666666668,1
P00326,15,0.937,0.0896666666666666,0.937,0.0896666666666666,307.021,128.9424666666667,23
Q14980,181,0.503,0.0146740331491712,0.503,0.0146740331491712,381.798,103.70761878453035,3
Q9Y5S8,54,0.976,0.0366111111111111,0.976,0.0366111111111111,572.81,110.7130185185185,326
Q9UJU2,24,0.507,0.0365833333333333,0.507,0.0365833333333333,209.382,122.69808333333332,2
Q14258,45,0.835,0.071711111111111,0.835,0.071711111111111,231.662,103.0718,3
Q9HAW4,87,0.835,0.0139885057471264,0.835,0.0139885057471264,376.482,109.57935632183911,1
Q8N3A8,68,0.841,0.0306911764705882,0.841,0.0306911764705882,508.925,131.01807352941177,86
Q13188,47,0.577,0.037595744680851,0.577,0.037595744680851,414.956,125.46468085106382,2368
Q13887,33,0.412,0.0253636363636363,0.412,0.0253636363636363,444.328,114.38930303030304,175
P10768,8,0.3,0.0421249999999999,0.3,0.0421249999999999,115.942,87.64912500000001,3
P14555,7,0.845,0.1215714285714285,0.845,0.1215714285714285,319.058,107.438,627
O75496,11,0.025,0.003090909090909,0.025,0.003090909090909,243.436,118.20663636363638,99549
P85037,23,0.146,0.008695652173913,0.146,0.008695652173913,153.523,90.76878260869566,1
Q9GZZ9,26,0.299,0.0248076923076923,0.299,0.0248076923076923,587.621,122.65873076923076,23
P35346,23,0.956,0.0796086956521738,0.956,0.0796086956521738,381.618,137.33747826086957,1245
O60885,80,0.914,0.0168875,0.914,0.0168875,296.699,104.67986249999998,14853
Q02410,71,0.707,0.0269014084507042,0.707,0.0269014084507042,558.992,115.88133802816904,
O00305,28,0.706,0.0346428571428571,0.706,0.0346428571428571,420.409,135.10053571428577,
O15245,40,0.973,0.0331999999999999,0.973,0.0331999999999999,342.927,109.8095,339
Q9HCR9,73,0.861,0.0318767123287671,0.861,0.0318767123287671,331.123,107.55086301369865,455
P30530,63,0.673,0.0133333333333333,0.673,0.0133333333333333,819.503,134.1032857142857,5314
Q9NX46,22,0.526,0.039590909090909,0.526,0.039590909090909,303.206,101.00522727272728,52
Q9Y6I9,20,0.979,0.0513499999999999,0.979,0.0513499999999999,512.742,103.98984999999998,5
Q96HY6,27,0.145,0.0062222222222222,0.145,0.0062222222222222,317.111,104.94277777777778,1
P47872,36,0.754,0.03875,0.754,0.03875,490.099,120.13819444444444,17
P08588,29,0.491,0.0563448275862069,0.491,0.0563448275862069,527.106,125.84572413793104,4516
P35659,22,0.305,0.043,0.305,0.043,161.18,90.3215,1
P63165,11,0.042,0.0054545454545454,0.042,0.0054545454545454,279.684,97.47245454545454,325
Q8TB72,55,0.767,0.0164181818181818,0.767,0.0164181818181818,232.478,97.18332727272728,1
P34059,23,0.476,0.0240869565217391,0.476,0.0240869565217391,381.644,110.47326086956518,3
P22694,27,0.724,0.0517037037037036,0.724,0.0517037037037036,339.299,108.88055555555556,527
Q9Y2L1,97,0.638,0.0223298969072164,0.638,0.0223298969072164,359.818,121.82116494845356,1
P26640,93,0.867,0.0410430107526881,0.867,0.0410430107526881,821.349,116.86952688172045,3
P06307,7,0.146,0.0367142857142857,0.146,0.0367142857142857,208.478,115.1077142857143,2
P04075,20,0.36,0.0458,0.36,0.0458,208.683,107.748,5
Q6XQN6,37,0.494,0.0179729729729729,0.494,0.0179729729729729,299.883,99.39772972972972,23
P05091,33,0.975,0.0362424242424242,0.975,0.0362424242424242,340.464,113.37472727272728,375
P11801,41,0.087,0.0062195121951219,0.087,0.0062195121951219,223.644,114.14546341463412,3
Q5JZY3,78,0.748,0.0231923076923076,0.748,0.0231923076923076,583.53,126.6387435897436,
Q13480,20,0.642,0.04005,0.642,0.04005,240.663,117.33715000000004,22
P20827,17,0.885,0.0913529411764705,0.885,0.0913529411764705,191.455,101.68835294117646,
O14519,5,0.466,0.1812,0.466,0.1812,102.867,78.1344,33
P42262,68,0.454,0.0173088235294117,0.454,0.0173088235294117,368.655,114.50707352941178,458
Q9BXA5,18,0.73,0.1297222222222222,0.73,0.1297222222222222,151.024,86.01611111111112,115
P31689,37,0.589,0.0269459459459459,0.589,0.0269459459459459,243.855,108.9075135135135,247
Q9Y253,45,0.88,0.0210222222222222,0.88,0.0210222222222222,332.346,108.13615555555552,19113
O14802,100,0.425,0.0189599999999999,0.425,0.0189599999999999,738.692,122.09415000000008,
Q07666,25,0.533,0.0698399999999999,0.533,0.0698399999999999,284.933,108.74124000000002,3
Q86VZ1,26,0.996,0.0573461538461538,0.996,0.0573461538461538,248.01,99.10415384615384,2
Q9H857,36,0.585,0.0304722222222222,0.585,0.0304722222222222,192.85,108.72544444444446,2
Q96JI7,265,0.687,0.0123509433962263,0.687,0.0123509433962263,543.021,122.40482264150928,1
Q6EIG7,12,0.107,0.02675,0.107,0.02675,300.722,104.57866666666666,6
P14550,11,0.986,0.143090909090909,0.986,0.143090909090909,401.462,125.98918181818182,102
O75132,83,0.91,0.0232771084337349,0.91,0.0232771084337349,467.847,122.96644578313249,1
P01589,23,0.951,0.0478260869565217,0.951,0.0478260869565217,368.724,123.90604347826088,1
P84103,15,0.146,0.0198,0.146,0.0198,143.922,100.67173333333332,3
O60779,32,0.894,0.041,0.894,0.041,647.37,136.4165,1
Q9Y337,16,0.553,0.0568125,0.553,0.0568125,204.278,105.17425,226
Q9NR82,68,0.603,0.0195735294117647,0.603,0.0195735294117647,392.661,115.87314705882352,38
Q9Y572,39,0.307,0.0145641025641025,0.307,0.0145641025641025,297.237,105.66846153846151,743
Q9Y5Y6,56,0.827,0.0214285714285714,0.827,0.0214285714285714,452.758,117.28323214285712,562
O14818,23,0.185,0.020391304347826,0.185,0.020391304347826,181.526,91.8398695652174,2
P0DP23,15,0.616,0.0478666666666666,0.616,0.0478666666666666,216.879,93.91926666666669,53
Q9BWJ5,6,0.431,0.1455,0.431,0.1455,97.963,80.993,1
Q9BQL6,63,0.25,0.0091428571428571,0.25,0.0091428571428571,471.732,125.90161904761902,16
Q96QZ7,100,0.615,0.00948,0.615,0.00948,371.818,112.77345999999996,2
Q9NZ08,77,0.635,0.0319090909090908,0.635,0.0319090909090908,372.815,110.80255844155847,595
Q9NQC7,57,0.279,0.0151228070175438,0.279,0.0151228070175438,734.123,132.42949122807016,5
Q9UBK2,54,0.656,0.0170555555555555,0.656,0.0170555555555555,389.719,105.27105555555552,19
P09382,7,0.448,0.0681428571428571,0.448,0.0681428571428571,174.31,96.09728571428572,417
O00270,25,0.96,0.04708,0.96,0.04708,802.397,133.04976,2
P27544,25,0.979,0.1067199999999999,0.979,0.1067199999999999,319.04,119.73936000000002,4
Q5JSZ5,201,0.231,0.0035323383084577,0.231,0.0035323383084577,525.155,125.18132835820896,
Q09470,44,0.55,0.0169090909090909,0.55,0.0169090909090909,777.505,115.24118181818184,206
Q9BVK6,25,0.505,0.0510799999999999,0.505,0.0510799999999999,158.815,94.82076,2
P31949,4,0.414,0.1905,0.414,0.1905,107.12,89.58924999999999,2
Q8TEB1,25,0.12,0.00888,0.12,0.00888,742.999,119.84344000000002,
O43493,8,0.518,0.068,0.518,0.068,141.931,89.328,1
P29120,50,0.235,0.01352,0.235,0.01352,519.604,131.33870000000002,6
Q99755,41,0.85,0.0396585365853658,0.85,0.0396585365853658,586.728,130.49665853658536,328
Q9NUA8,104,0.265,0.0078557692307692,0.265,0.0078557692307692,503.693,114.67593269230768,1
Q9NYJ7,38,0.128,0.0131052631578947,0.128,0.0131052631578947,400.537,115.6153684210526,
P98174,67,0.724,0.0120597014925373,0.724,0.0120597014925373,709.748,116.70937313432832,1
Q5SWA1,33,0.554,0.0371212121212121,0.554,0.0371212121212121,409.712,123.01463636363636,1
O15270,45,0.662,0.0240888888888888,0.662,0.0240888888888888,330.116,102.59820000000002,17
