UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA
Q5VVY1,24,0.565,0.042833333333333334,0.565,0.042833333333333334,264.257,110.20079166666666
P11229,37,0.209,0.007675675675675677,0.209,0.007675675675675677,357.391,113.33605405405403
P49354,29,0.429,0.042103448275862036,0.429,0.042103448275862036,209.525,86.49775862068965
P63173,3,0.316,0.17933333333333334,0.316,0.17933333333333334,67.631,64.04233333333333
Q14004,75,0.487,0.023319999999999997,0.487,0.023319999999999997,428.384,130.37728
O43681,28,0.986,0.05142857142857143,0.986,0.05142857142857143,868.486,130.83910714285713
O76082,41,0.996,0.0280731707317073,0.996,0.0280731707317073,646.24,108.9689756097561
O95785,99,0.499,0.020616161616161605,0.499,0.020616161616161605,313.778,119.15873737373738
O60259,16,0.269,0.025375,0.269,0.025375,149.903,89.9304375
O15554,48,0.833,0.03239583333333334,0.833,0.03239583333333334,401.644,115.54127083333331
Q8NFJ5,23,0.284,0.027391304347826086,0.284,0.027391304347826086,181.132,96.8708695652174
P35580,203,0.983,0.025837438423645286,0.983,0.025837438423645286,620.14,113.12874384236453
Q86VH2,139,0.767,0.02979136690647478,0.767,0.02979136690647478,403.326,110.80928776978419
Q9H7B4,36,0.389,0.026833333333333334,0.389,0.026833333333333334,348.144,113.21224999999998
P02679,30,0.5,0.04503333333333332,0.5,0.04503333333333332,195.891,100.03643333333333
P54578,40,0.773,0.027974999999999965,0.773,0.027974999999999965,347.566,95.48057499999999
P43251,27,0.61,0.024962962962962965,0.61,0.024962962962962965,222.202,111.14111111111109
Q96G61,10,0.676,0.0819,0.676,0.0819,172.105,90.1609
P51843,43,0.817,0.038953488372093024,0.817,0.038953488372093024,665.751,129.49581395348835
P62491,9,0.895,0.1297777777777778,0.895,0.1297777777777778,186.786,113.52022222222222
O75170,63,0.65,0.013555555555555557,0.65,0.013555555555555557,556.594,128.72588888888887
Q9NSI6,167,0.877,0.023628742514970016,0.877,0.023628742514970016,341.422,127.10208383233537
Q86V85,40,0.954,0.05732499999999998,0.954,0.05732499999999998,504.057,122.00092499999998
P18621,17,0.279,0.0321764705882353,0.279,0.0321764705882353,136.002,96.83370588235293
O60493,10,0.495,0.0509,0.495,0.0509,170.85,102.57480000000001
Q03933,27,0.221,0.012222222222222223,0.221,0.012222222222222223,313.239,131.31566666666666
Q15008,36,0.863,0.039222222222222186,0.863,0.039222222222222186,409.813,105.9698611111111
P49795,19,0.667,0.06273684210526315,0.667,0.06273684210526315,350.643,119.78036842105264
Q8NDF8,42,0.06,0.00280952380952381,0.06,0.00280952380952381,791.56,123.25280952380953
Q8IV61,56,0.672,0.03224999999999998,0.672,0.03224999999999998,591.9,139.83353571428572
Q9H0R8,13,0.669,0.08761538461538458,0.669,0.08761538461538458,204.308,100.13284615384615
P17858,48,0.922,0.025291666666666667,0.922,0.025291666666666667,531.28,130.45579166666667
Q99572,53,0.988,0.030792452830188652,0.988,0.030792452830188652,298.301,109.7852075471698
P29074,68,0.541,0.015514705882352944,0.541,0.015514705882352944,380.438,124.34098529411762
O43847,75,0.949,0.014986666666666662,0.949,0.014986666666666662,2408.545,136.40704000000002
Q8WVB3,20,0.615,0.0316,0.615,0.0316,283.928,95.44835
P43353,31,0.743,0.041838709677419345,0.743,0.041838709677419345,700.092,112.88051612903227
Q9HA82,29,0.851,0.09593103448275862,0.851,0.09593103448275862,558.202,121.24496551724137
P41597,29,0.524,0.030896551724137935,0.524,0.030896551724137935,266.137,104.01865517241382
P29803,23,0.52,0.03965217391304349,0.52,0.03965217391304349,310.152,105.42226086956519
P11308,26,0.543,0.027538461538461543,0.543,0.027538461538461543,617.795,147.10434615384617
O43852,24,0.529,0.02833333333333334,0.529,0.02833333333333334,795.207,133.784375
P51787,53,0.28,0.009547169811320757,0.28,0.009547169811320757,563.797,124.2029433962264
O95684,20,0.656,0.07694999999999999,0.656,0.07694999999999999,189.989,95.82525
Q16647,41,0.881,0.02921951219512193,0.881,0.02921951219512193,371.001,111.45958536585366
Q969V1,31,0.495,0.07916129032258064,0.495,0.07916129032258064,174.816,97.99761290322581
Q9BU61,14,0.288,0.06671428571428571,0.288,0.06671428571428571,135.536,95.45164285714289
P20700,37,0.534,0.04470270270270268,0.534,0.04470270270270268,225.638,85.63872972972972
Q7Z460,122,0.615,0.008262295081967215,0.615,0.008262295081967215,860.617,119.02133606557378
Q969V4,29,0.611,0.050862068965517246,0.611,0.050862068965517246,262.615,99.56806896551721
P49207,11,0.35,0.06054545454545455,0.35,0.06054545454545455,162.959,110.12081818181815
P11678,48,0.969,0.046458333333333275,0.969,0.046458333333333275,314.317,106.57118750000001
P39748,21,0.244,0.02666666666666667,0.244,0.02666666666666667,339.591,126.29276190476192
Q8IXI1,44,0.614,0.030954545454545426,0.614,0.030954545454545426,396.763,124.92595454545453
P38398,105,0.56,0.010095238095238098,0.56,0.010095238095238098,307.701,103.27796190476192
Q15811,152,0.47,0.008453947368421024,0.47,0.008453947368421024,547.502,108.38850657894731
P35869,76,0.707,0.015315789473684185,0.707,0.015315789473684185,730.393,130.93228947368416
O95363,32,0.543,0.022781250000000003,0.543,0.022781250000000003,357.692,90.69143750000002
Q92575,33,0.958,0.0314242424242424,0.958,0.0314242424242424,276.084,99.91896969696971
Q96CW1,36,0.789,0.02752777777777778,0.789,0.02752777777777778,280.731,105.37572222222222
Q86TI2,67,0.67,0.02755223880597011,0.67,0.02755223880597011,257.088,95.20941791044774
Q12931,52,0.82,0.041038461538461496,0.82,0.041038461538461496,296.328,119.56426923076924
Q5VV42,37,0.837,0.02645945945945946,0.837,0.02645945945945946,403.042,124.9440810810811
Q16774,11,0.923,0.08672727272727274,0.923,0.08672727272727274,261.86,125.17872727272726
Q01970,111,0.706,0.019378378378378344,0.706,0.019378378378378344,470.682,111.30694594594594
Q9Y2H9,79,0.478,0.014316455696202527,0.478,0.014316455696202527,474.41,128.386
P51572,22,0.975,0.08404545454545452,0.975,0.08404545454545452,309.413,91.31400000000001
P31948,38,0.534,0.039078947368421026,0.534,0.039078947368421026,199.107,96.7485789473684
Q9UNN5,34,0.112,0.008823529411764706,0.112,0.008823529411764706,323.228,119.06902941176472
O75762,100,0.691,0.015649999999999997,0.691,0.015649999999999997,644.359,122.74941000000001
Q8WY07,52,0.761,0.045980769230769214,0.761,0.045980769230769214,285.306,105.80694230769231
P47775,23,0.972,0.050434782608695626,0.972,0.050434782608695626,462.436,119.35021739130434
O15496,12,0.919,0.078,0.919,0.078,363.125,120.86233333333332
Q9NR71,51,0.754,0.029411764705882353,0.754,0.029411764705882353,366.777,118.78245098039213
Q9NRD9,120,0.965,0.041616666666666635,0.965,0.041616666666666635,734.143,132.0807916666667
P25089,35,0.816,0.035828571428571404,0.816,0.035828571428571404,293.698,96.55959999999997
Q9Y6W8,19,0.659,0.07184210526315787,0.659,0.07184210526315787,147.536,90.48847368421052
Q9Y4X0,18,0.327,0.023222222222222224,0.327,0.023222222222222224,258.47,102.23427777777779
Q9UKY7,20,0.293,0.029850000000000005,0.293,0.029850000000000005,160.763,95.64564999999997
O75582,63,0.384,0.01396825396825397,0.384,0.01396825396825397,1069.698,139.4533650793651
P49763,15,0.515,0.03806666666666667,0.515,0.03806666666666667,403.981,117.45446666666666
P19793,35,0.957,0.042914285714285696,0.957,0.042914285714285696,476.169,108.95754285714287
P49682,29,0.632,0.0469310344827586,0.632,0.0469310344827586,307.462,102.76903448275861
Q9H300,27,0.667,0.07100000000000002,0.667,0.07100000000000002,457.719,133.45548148148146
Q06265,35,0.679,0.023828571428571435,0.679,0.023828571428571435,287.04,109.51408571428571
Q9H2X3,39,0.33,0.014179487179487181,0.33,0.014179487179487181,199.144,95.46764102564102
O96005,54,0.664,0.03262962962962962,0.664,0.03262962962962962,948.211,135.18001851851855
P50053,18,0.106,0.006888888888888889,0.106,0.006888888888888889,489.397,107.13216666666666
P01861,32,0.586,0.07381249999999995,0.586,0.07381249999999995,325.576,96.10340625
Q1L5Z9,62,0.617,0.012112903225806453,0.617,0.012112903225806453,380.8,111.64164516129034
P62081,16,0.317,0.035125,0.317,0.035125,185.922,99.8239375
O95757,62,0.755,0.02504838709677418,0.755,0.02504838709677418,410.194,108.09553225806452
P06858,40,0.631,0.038324999999999984,0.631,0.038324999999999984,185.591,90.31645
O95721,26,0.194,0.011807692307692309,0.194,0.011807692307692309,200.212,106.5535769230769
P16435,43,0.648,0.02332558139534884,0.648,0.02332558139534884,560.12,128.57397674418604
P11926,33,0.608,0.05333333333333333,0.608,0.05333333333333333,324.138,106.17436363636364
P55160,86,0.56,0.0247674418604651,0.56,0.0247674418604651,430.333,109.48243023255816
Q8TCT1,19,0.216,0.01657894736842105,0.216,0.01657894736842105,213.613,110.35026315789474
O14842,23,0.927,0.046739130434782596,0.927,0.046739130434782596,178.855,99.90773913043476
P27216,19,0.168,0.026105263157894742,0.168,0.026105263157894742,422.14,105.67368421052632
Q92688,10,0.123,0.013800000000000002,0.123,0.013800000000000002,286.885,124.77680000000001
Q9NTJ3,98,0.435,0.022336734693877525,0.435,0.022336734693877525,282.799,102.70442857142861
Q92544,53,0.932,0.027547169811320753,0.932,0.027547169811320753,350.817,109.10477358490567
Q8WVV9,34,0.31,0.025058823529411765,0.31,0.025058823529411765,417.156,126.24529411764706
Q92900,80,0.691,0.03441249999999997,0.691,0.03441249999999997,525.702,121.89237500000002
Q06330,33,0.375,0.019424242424242424,0.375,0.019424242424242424,341.603,124.90075757575758
Q8WZA0,9,0.67,0.10011111111111112,0.67,0.10011111111111112,267.663,113.89455555555557
P00558,31,0.869,0.030387096774193552,0.869,0.030387096774193552,231.036,97.78332258064518
Q92831,79,0.682,0.027721518987341764,0.682,0.027721518987341764,488.254,116.65531645569621
Q9NUW8,37,0.064,0.00418918918918919,0.064,0.00418918918918919,901.011,149.72927027027026
O00443,142,0.165,0.005225352112676058,0.165,0.005225352112676058,2420.609,139.3630633802817
Q9H867,17,0.664,0.04058823529411765,0.664,0.04058823529411765,355.923,104.73500000000001
P08397,21,0.45,0.022619047619047622,0.45,0.022619047619047622,459.568,113.66976190476188
Q6AI08,104,0.394,0.009326923076923078,0.394,0.009326923076923078,337.376,110.56481730769234
P41440,43,0.634,0.041023255813953496,0.634,0.041023255813953496,1342.966,139.52137209302325
P31751,35,0.559,0.02005714285714286,0.559,0.02005714285714286,481.616,118.3830285714286
P41279,48,0.436,0.018875000000000003,0.436,0.018875000000000003,561.378,112.1080625
Q9UJ42,43,0.869,0.05716279069767438,0.869,0.05716279069767438,261.549,107.27183720930233
P04180,35,0.99,0.04357142857142856,0.99,0.04357142857142856,393.148,110.24360000000001
P46663,33,0.774,0.0638181818181818,0.774,0.0638181818181818,292.597,110.17766666666665
Q03519,62,0.82,0.04325806451612899,0.82,0.04325806451612899,331.396,108.4526935483871
Q8N2K0,21,0.882,0.04485714285714286,0.882,0.04485714285714286,228.237,101.7045238095238
P00533,94,0.814,0.019893617021276597,0.814,0.019893617021276597,1694.821,146.60082978723403
Q8WWX8,46,0.851,0.06128260869565216,0.851,0.06128260869565216,398.992,110.03693478260872
Q99705,34,0.28,0.039558823529411764,0.28,0.039558823529411764,321.524,108.76729411764705
Q13505,31,0.636,0.03751612903225803,0.636,0.03751612903225803,463.557,117.47025806451613
P31391,39,0.783,0.050692307692307655,0.783,0.050692307692307655,345.199,120.45348717948724
Q15075,153,0.895,0.010137254901960782,0.895,0.010137254901960782,307.823,101.68260784313726
O75436,30,0.608,0.04596666666666664,0.608,0.04596666666666664,154.543,82.64276666666666
Q9UHN1,33,0.342,0.012303030303030303,0.342,0.012303030303030303,772.76,125.83554545454544
Q9UHB7,47,0.823,0.030914893617021277,0.823,0.030914893617021277,242.447,108.602
P11831,10,0.387,0.058600000000000006,0.387,0.058600000000000006,170.452,104.2106
P48146,25,0.726,0.07247999999999998,0.726,0.07247999999999998,876.562,148.31655999999998
P48167,37,0.491,0.05240540540540539,0.491,0.05240540540540539,343.799,107.93686486486489
P40222,40,0.447,0.014400000000000001,0.447,0.014400000000000001,258.431,92.81332500000002
P18627,40,0.684,0.04004999999999999,0.684,0.04004999999999999,243.86,95.61127499999999
Q8WUA4,65,0.96,0.0321230769230769,0.96,0.0321230769230769,319.829,101.73201538461535
Q92917,34,0.646,0.03999999999999995,0.646,0.03999999999999995,232.305,115.4144705882353
Q9Y345,48,0.714,0.030604166666666665,0.714,0.030604166666666665,511.071,110.83372916666667
P16671,31,0.996,0.0761290322580645,0.996,0.0761290322580645,511.816,109.17303225806454
Q6GPI1,14,0.054,0.01,0.054,0.01,133.653,98.692
Q05932,42,0.446,0.03373809523809524,0.446,0.03373809523809524,683.263,154.75149999999996
O00161,15,0.343,0.04966666666666667,0.343,0.04966666666666667,301.664,104.3078
Q8IYT4,45,0.795,0.02137777777777778,0.795,0.02137777777777778,304.895,103.99740000000004
O00762,11,0.296,0.04363636363636363,0.296,0.04363636363636363,167.085,93.14872727272727
P39877,7,0.834,0.12028571428571429,0.834,0.12028571428571429,292.565,119.80200000000002
P19367,67,0.589,0.025865671641791016,0.589,0.025865671641791016,197.919,97.21265671641794
O00167,22,0.447,0.0608181818181818,0.447,0.0608181818181818,161.502,91.29095454545454
Q9NRM2,45,0.591,0.02624444444444441,0.591,0.02624444444444441,258.96,107.33597777777776
Q86SR1,44,0.795,0.04754545454545451,0.795,0.04754545454545451,346.495,101.88713636363636
Q15043,40,0.778,0.03587499999999998,0.778,0.03587499999999998,450.697,141.97125000000003
Q6ZNB6,93,0.694,0.019010752688172042,0.694,0.019010752688172042,468.178,108.193688172043
P21397,34,0.997,0.03585294117647056,0.997,0.03585294117647056,292.419,102.98029411764706
Q15004,3,0.016,0.005333333333333333,0.016,0.005333333333333333,114.364,101.00766666666665
O15379,29,0.04,0.0053793103448275875,0.04,0.0053793103448275875,147.965,84.75313793103452
P50749,23,0.719,0.06195652173913044,0.719,0.06195652173913044,504.285,121.35504347826085
O60883,34,0.999,0.04411764705882353,0.999,0.04411764705882353,836.97,149.12379411764707
Q6PCT2,41,0.474,0.020097560975609757,0.474,0.020097560975609757,550.625,120.33370731707316
Q9UKL6,14,0.685,0.09214285714285712,0.685,0.09214285714285712,384.746,133.37014285714284
P01100,16,0.691,0.08049999999999996,0.691,0.08049999999999996,146.817,93.38131249999999
O15244,39,0.909,0.03587179487179487,0.909,0.03587179487179487,622.189,120.30707692307692
Q9NQ84,39,0.911,0.03223076923076921,0.911,0.03223076923076921,246.737,109.57961538461538
Q9P0L0,14,0.693,0.08614285714285712,0.693,0.08614285714285712,213.805,97.2182857142857
P13866,53,0.632,0.03315094339622641,0.632,0.03315094339622641,370.907,100.02526415094337
Q14247,52,0.415,0.015884615384615386,0.415,0.015884615384615386,289.906,92.78530769230768
Q14416,50,0.848,0.055219999999999964,0.848,0.055219999999999964,345.315,102.89594000000005
P42677,7,0.293,0.04471428571428571,0.293,0.04471428571428571,156.685,86.47471428571428
P51665,31,0.394,0.024580645161290323,0.394,0.024580645161290323,302.724,111.0513870967742
P17480,75,0.328,0.01288,0.328,0.01288,385.271,101.91314666666665
Q96FW1,16,0.213,0.018000000000000002,0.213,0.018000000000000002,190.786,106.15962499999998
Q13309,25,0.906,0.03844,0.906,0.03844,416.316,114.67659999999998
P20648,75,0.866,0.027759999999999993,0.866,0.027759999999999993,528.622,116.82219999999998
P19429,14,0.345,0.031714285714285716,0.345,0.031714285714285716,277.317,120.21542857142859
P84098,14,0.284,0.044642857142857144,0.284,0.044642857142857144,136.533,92.26885714285716
Q6NZY4,55,0.727,0.01772727272727273,0.727,0.01772727272727273,333.06,110.83349090909095
P61769,10,0.131,0.013600000000000001,0.131,0.013600000000000001,136.303,93.58099999999999
P40429,12,0.459,0.07741666666666668,0.459,0.07741666666666668,206.691,118.98175000000002
P32239,33,0.576,0.07330303030303027,0.576,0.07330303030303027,372.549,121.67503030303031
Q9Y6M7,117,0.79,0.02019658119658117,0.79,0.02019658119658117,538.21,114.48655555555555
Q96A08,6,0.682,0.17599999999999996,0.682,0.17599999999999996,159.755,114.93900000000001
P06276,39,0.956,0.04438461538461534,0.956,0.04438461538461534,282.99,101.47702564102565
P09497,16,0.425,0.03175,0.425,0.03175,314.963,108.595
Q08289,37,0.356,0.014162162162162163,0.356,0.014162162162162163,837.544,133.23854054054055
Q05469,68,0.982,0.03785294117647057,0.982,0.03785294117647057,842.411,145.94585294117644
Q7Z2K6,62,0.999,0.040258064516129004,0.999,0.040258064516129004,654.227,116.18520967741934
Q8TDV0,26,0.798,0.08615384615384612,0.798,0.08615384615384612,407.45,113.00115384615384
Q9UL62,93,0.918,0.01609677419354838,0.918,0.01609677419354838,873.45,135.17305376344086
Q9HAU4,62,0.431,0.014338709677419358,0.431,0.014338709677419358,773.386,131.52846774193551
Q2TB90,64,0.684,0.020546874999999992,0.684,0.020546874999999992,298.754,98.23245312499999
P23945,67,0.968,0.026537313432835823,0.968,0.026537313432835823,456.279,97.68356716417911
Q9P2E9,96,0.692,0.015343750000000001,0.692,0.015343750000000001,363.411,100.62395833333335
Q9HA47,16,0.377,0.042,0.377,0.042,248.505,92.67556250000001
P20809,16,0.557,0.07049999999999998,0.557,0.07049999999999998,337.704,113.7960625
Q13347,19,0.867,0.057315789473684195,0.867,0.057315789473684195,267.302,117.34942105263158
P26885,9,0.206,0.03211111111111111,0.206,0.03211111111111111,198.318,95.96277777777777
Q9BQA1,12,0.417,0.03983333333333333,0.417,0.03983333333333333,248.681,99.43333333333334
Q8IUX4,34,0.583,0.037617647058823485,0.583,0.037617647058823485,314.608,114.405
P61962,26,0.625,0.026923076923076925,0.625,0.026923076923076925,258.157,107.32811538461536
Q13443,48,0.199,0.0079375,0.199,0.0079375,891.961,138.91750000000002
Q9BRX2,34,0.589,0.02729411764705883,0.589,0.02729411764705883,218.066,94.51214705882353
Q9NXG2,29,0.138,0.008827586206896552,0.138,0.008827586206896552,276.754,110.99720689655172
P11387,86,0.591,0.020906976744186023,0.591,0.020906976744186023,406.886,107.9476860465116
P53618,85,0.362,0.009211764705882355,0.362,0.009211764705882355,568.568,124.15156470588238
Q86V86,28,0.59,0.0245,0.59,0.0245,165.655,94.4172142857143
Q14393,52,0.413,0.01980769230769229,0.413,0.01980769230769229,324.645,97.7809423076923
Q9NYK1,84,0.947,0.03541666666666664,0.947,0.03541666666666664,362.94,116.08840476190474
Q7Z418,43,0.945,0.08565116279069761,0.945,0.08565116279069761,282.555,105.94197674418602
P41217,16,0.629,0.053625,0.629,0.053625,335.663,107.72949999999999
P04435,6,0.613,0.11983333333333333,0.613,0.11983333333333333,220.549,117.697
